,APPLICATION TYPE,PERMIT,APPL INIT DATE,ISSUE DATE,APPL FINAL DATE,APPLICANT NAME,ASSESSOR INFO NUMBER,STATISTICAL CLASS CODE,DWELLING ADDED/REMOVED,# OF BUILDING,SQFT,VALUATION,CMP CODE,PERMIT TYPE,COMBINED ADDRESS,WORK DESCRIPTION,PERMIT SUBTYPE,PERMIT STATUS,STATUS DATE
43478,,14016-20000-01730,,3/19/2014,,,,,,,0,30000,,Bldg-Alter/Repair,20235 W SHERMAN WAY 1-48 91306,"Voluntary Work To Strengthen (E)Portion Of Floor Framing And To Install Phywood Shear Walls (This Is Not A Full Seismic Retrofit)  Convert (E)Portion Of Carport To 7'-11"" X 18' Storage And Provide Bicycle Parking Stalls.  See Comments.",Apartment,CofO Issued,2/10/2015
45916,,14014-20001-04210,,10/8/2014,,,,,,,,501,,Bldg-Alter/Repair,23456 W HAYNES ST 91307,Supplemental To 14014-20000-04210:  To Revise The Foundation System At The Area Of Addition From Raised Wood Floor To Concrete Slab On Grade.  All Work Per Wfpp.,1 or 2 Family Dwelling,Permit Finaled,1/29/2015
46257,,14016-30000-22137,,11/3/2014,,,,,,,,5000,,Bldg-Alter/Repair,4314 N LACLEDE AVE 90039,"Add 1/2"" Struct. Exterior Plywood, Waterproofing And New Siding To Exterior Walls. (Voluntary Upgrade)",1 or 2 Family Dwelling,Permit Finaled,9/29/2017
46362,,14016-10001-12802,,11/10/2014,,,,,,,,9000,,Bldg-Alter/Repair,1765 W EFFIE ST 90026,Supplemental Permit To Application #14016-10000-12802 To Remove And Replace Portions Of Brick Foundation With Concrete Foundatation And To Remove And Replace Rotted Wood Sub-Framing.,1 or 2 Family Dwelling,Permit Finaled,9/25/2019
46960,,12010-20002-02950,,12/30/2014,,,,,,,,0,,Bldg-Alter/Repair,6007 N SHIRLEY AVE 91356,Supplemantal To Permit  Appl#12010-20000-02950 To Revise Foundation Plan To Introduce Prefabricated Wood I-Joists Per Engineering Design.,1 or 2 Family Dwelling,Permit Finaled,8/5/2015
48549,,15016-30000-06503,,4/16/2015,,,,,,,,20000,,Bldg-Alter/Repair,12875 W CHALON ROAD 90049,Replace (E) Dry Rot 1st Floor Raised Wood Floor Joist At The 1-Story Portion Of The (E) 2-Story Sfd | No Foundation  Work,1 or 2 Family Dwelling,Issued,4/16/2015
48734,,15016-30000-03424,,4/29/2015,,,,,,,,20000,,Bldg-Alter/Repair,10776 W ROSE AVE 1-22 90034,Voluntary Seismic Retrofit In Existing Wood Frame Residential Building Per Labc2014 Chapter 93| Replace (E) Steel Posts With (12) New Steel Cantilever Columns With Grade Beam Foundation On (E) First Floor Parking Area.| Same Location For All Posts. No Change In Parking ,Apartment,Permit Finaled,7/20/2015
48813,,15016-70000-09041,,5/5/2015,,,,,,,,800,,Bldg-Alter/Repair,5861 S WILTON PL 90047,Repair The Existing Top Plates And Foundation At East Exterior Wall Of Existing Detached Garage Using The City Standard Details (Wood Frame Prescriptive Provisions).,1 or 2 Family Dwelling,Permit Finaled,11/2/2015
49554,,15016-30000-05464,,6/23/2015,,,,,,,,54000,,Bldg-Alter/Repair,1140-1142 S ABBOT KINNEY BLVD 90291,Voluntary Seismic  Upgrade (New Plywood Shear Wall And Hardy Panels),Commercial,Permit Finaled,9/8/2015
55405,,16016-10000-20033,,9/7/2016,,,,,,,,30000,,Bldg-Alter/Repair,12615 W BEATRICE ST 90066,"New 24' X 63' Wood Platform For Support Of New Roof-Mounted Air-Conditioner Units; New Roof Beams, Posts, And Foundations For Support Of Rooftop Equipment Pad.",Commercial,Permit Finaled,10/28/2016
56169,,16016-70000-25063,,11/4/2016,,,,,,,,20000,,Bldg-Alter/Repair,1129 N COMMONWEALTH AVE 90029,"Replace The Existing Brick Foundation With Concrete, Remove And Replace Exterior Walls, Existing Roof To Remain. All Work Per Wood Frame Prescriptive Provisions.",1 or 2 Family Dwelling,Issued,11/4/2016
56260,,15010-10002-04577,,11/14/2016,,,,,,,,501,,Bldg-Alter/Repair,6504 N TUJUNGA AVE 91606,Supplemental Permit To Change From Slab On Grade To Raised Wood Floor Construction. No Change To Plot Plan. All New Floor And Foundation Per Wood Frame Prescriptive Provisions. ,1 or 2 Family Dwelling,Permit Finaled,5/16/2017
58698,,15016-10002-02953,,5/19/2017,,,,,,,,95000,,Bldg-Alter/Repair,2419 S OCEAN FRONT WALK 90291,Verification Of Retrofit Work Done Using Moment Frame At The Ground Floor Area Under Permit# 15016-20000-02953 If Complies To The Minimum Standard Of Lamc Div 93. Install New Exterior/Interior Wood Shear Walls At 2nd Floor,Apartment,Permit Finaled,3/23/2018
58744,,16014-10001-03676,,5/23/2017,,,,,,,,501,,Bldg-Alter/Repair,2523 N WILD OAK DR 90068,"Supplemental To Permit 16014-10000-03676 To Correct Type Of Wall Of Existing Section Of Exterior Wall (From Conventional Wood Wall To Concrete Wall), To Correct Propose Use On Item 7 Of Pcis, And To Revise The Existing Depth Of Deck Foundation.  No Construction.",1 or 2 Family Dwelling,Permit Expired,7/25/2017
59031,,13010-10001-04002,,6/13/2017,,,,,,,,0,,Bldg-Alter/Repair,2709 S OCEAN FRONT WALK 90291,Supplemental To Permit No. 13010-10000-04002 To Capture Changes In Below-Grade Foundation Layout And Interior Partition Wall Change From Pip Concrete To Wood Framed.  See Revised Plan Sheet S2.00.  ,1 or 2 Family Dwelling,Permit Finaled,6/30/2021
59264,,16016-30000-29645,,6/27/2017,,,,,,,,30000,,Bldg-Alter/Repair,1366 N ANGELO DR 90210,Add 9 Foundation Piers With New Post To (E) Attached Uncovered Wood Deck @ Rear Of Sfd.,1 or 2 Family Dwelling,Issued,6/27/2017
60601,,16016-10002-02531,,9/14/2017,,,,,,,,5000,,Bldg-Alter/Repair,355 N CHICAGO ST 90033,"Supplemental Permit To 16016-10k-02531, Structural Revision To Replace Wood Beams And Posts With Steel Beams And Steel Tubes Columns And New Foundation Details.        ",1 or 2 Family Dwelling,Permit Finaled,6/28/2018
62369,,16010-10001-01611,,2/1/2018,,,,,,,,35000,,Bldg-Alter/Repair,2848 1/2 N GRIFFIN AVE 90031,Supplemental Permit To 16010-10k-01611 For Structural Revision Of Foundation Detail And Portion Of Wood Exterior Wall To Concrete/Cmu Retaining Wall.,1 or 2 Family Dwelling,Permit Finaled,12/14/2019
62370,,16010-10001-01613,,2/1/2018,,,,,,,,501,,Bldg-Alter/Repair,2846 1/2 N GRIFFIN AVE 90031,Supplemental Permit To 16010-10k-01613 For Structural Revision Of Foundation Detail And Portion Of Wood Exterior Wall To Concrete/Cmu Retaining Wall.,1 or 2 Family Dwelling,Permit Finaled,12/14/2019
65767,,18016-40000-28882,,9/10/2018,,,,,,,,2500,,Bldg-Alter/Repair,1671 W 24TH ST 90007,Proposed Voluntary Reinforcement Of (E) Sfd To Add Footings For Raised Wood Floor,1 or 2 Family Dwelling,Issued,9/10/2018
67692,,19016-30000-03053,,1/31/2019,,,,,,,,2000,,Bldg-Alter/Repair,11151 W OLYMPIC BLVD 90064,Exterior Alteration To Infill Exterior Walls With Wood Walls. Add (N) Grab Bars To (E) Restroom. No Foundation Work.,Commercial,Issued,1/31/2019
69192,,18016-20000-09764,,5/30/2019,,,,,,,,25000,,Bldg-Alter/Repair,2225 N CHELAN DR 90068,"Voluntary Retrofit Using Plywood Shear Walls At The  1st And 2nd Story Of The Parking Area And Exterior  Of (E) Dwelling. Work Is Not In The Scope Of Manditory Retrofit, Ordinance 183893. (See Comments)",1 or 2 Family Dwelling,Permit Finaled,2/18/2021
70225,,19016-30001-18744,,8/5/2019,,,,,,,,7500,,Bldg-Alter/Repair,2130 S BARRY AVE 90025,"Supplemental Permit To No. 19016-20000-18744 To Replace (E) Damaged Cailing Joists, Headers, And Portion Of (E) Foundation Per Ib/P/Bc 2017-004 Wood Frame Prescriptive Provision.",1 or 2 Family Dwelling,Permit Finaled,1/23/2020
71481,,19016-30000-34154,,10/23/2019,,,,,,,,2000,,Bldg-Alter/Repair,453 W 42ND ST 90037,Add Pad Footings At (E) Raised Floor To Upgrade (E) Foundation System. All Work Per Ib/P/Bc 2017-004 Wood Frame Prescriptive Provision.,1 or 2 Family Dwelling,Permit Finaled,11/12/2019
71660,,19016-30000-35295,,11/1/2019,,,,,,,,65000,,Bldg-Alter/Repair,1615 W 47TH ST 90062,"Interior Remodel To An (E) Sfd, Add 1 Bedroom & 1 Full Bathrooms, Replace (E) Window With An Egress Windows,  Add Insullation, Re-Drywall, Repair Foundation, Repair Framing Like For Like, New Roofing, Repipe, Upgrade Electrical Panel And Rewire, (N) Wood Flooring.  All Work Per Ib/P/Bc 2017-004 Wood Frame Prescriptive Provision.",1 or 2 Family Dwelling,Issued,11/1/2019
72047,,19016-30000-19743,,11/21/2019,,,,,,,,144900,,Bldg-Alter/Repair,6447 W ORANGE ST 1-8 90048,"Replace (E) Perimeter Foundation (297 Ft) , 6 Concrete Piers, 6 Wood Post. 34 Ft Of Girders At (E) 2-Story Apartment Building. Per Engineering Desing.",Apartment,Permit Finaled,6/26/2020
72457,,18016-10001-40594,,12/26/2019,,,,,,,,501,,Bldg-Alter/Repair,1104 S MASSELIN AVE 90019,Supplemental To Permit #18016-100000-40594 To Revise The Foundation Design At (N) Wood Shearwall Due To (E) Field Condition. ,Apartment,Permit Finaled,2/18/2020
74842,,18014-10001-00792,,7/16/2020,,,,,,,,1000,,Bldg-Alter/Repair,19102 W WELBY WAY 91335,Supplemental Permit To 18014-10000-00792 For The Revision Of Foundation From Raised Wood To Slab On Grade .,1 or 2 Family Dwelling,Permit Finaled,5/25/2021
76567,,20016-10000-18655,,11/9/2020,,,,,,,,20000,,Bldg-Alter/Repair,4910 N OAK TERRACE DR 90042,"Retrofit Pier Foundation, New Pad Footing With New Wood Post And Girder. Any Exterior Alterations At The Area Of Foundation Work Shall Be Replaced In-Kind To Match The Existing Exterior Of The Structure In Material, Texture, Finish, And Color.",1 or 2 Family Dwelling,Permit Finaled,1/12/2021
83116,,21016-10000-22751,,12/10/2021,,,,,,,,200000,,Bldg-Alter/Repair,1549 W HILL DR 90041,"Alteration To Existing 1,712 Sq. Ft. Single Family Home Including New Bathroom. No Additional Sq. Ft.. No Grading Or Foundation Work. Replacement Of Existing Of Existing Single Pane Wood Windows With New Double Pane Fiberglass. ",1 or 2 Family Dwelling,Issued,12/10/2021
83653,,21016-30000-19495,,1/18/2022,,,,,,,,50000,,Bldg-Alter/Repair,203 N BENTON WAY 90026,"Replace Woodsiding With Stucco, Change 23 Windows And 4 Doors, Same Size & Same Location, Replace Raised Floor Foundation, Remodel Interior Of Unit, Repair & Replace Existing Roof Tiles For Front Sfd. Comply With Department Order Effective Date 06/14/2021. Permit Will Expire 30 Days From Issuance Date",1 or 2 Family Dwelling,Permit Finaled,3/9/2022
