,APPLICATION TYPE,PERMIT,APPL INIT DATE,ISSUE DATE,APPL FINAL DATE,APPLICANT NAME,ASSESSOR INFO NUMBER,STATISTICAL CLASS CODE,DWELLING ADDED/REMOVED,# OF BUILDING,SQFT,VALUATION,CMP CODE,PERMIT TYPE,COMBINED ADDRESS,WORK DESCRIPTION,PERMIT SUBTYPE,PERMIT STATUS,STATUS DATE
11421,BL,1106290044,06/29/2011 12:00:00 AM,07/12/2011 12:00:00 AM,, SPS INC                                            ,6150008051,22,0,     ,0,4500,0, AR ,11852          WILMINGTON                  AV   S                 LOSA       ," STRUCTURAL REPAIR TO AN EXIST ROOF PURLIN BY PROVIDING NEW   . SHORING STEEL BEAMS AND COLUMN,ALSO UPGRADE EXIST ADA CURB   . RAMP IN FRONT OF STORE TO MEET CURRENT ADA STANDARDS         ",,,
11461,BL,7050010,07/05/2000 12:00:00 AM,07/05/2000 12:00:00 AM,07/21/2000 12:00:00 AM, BARBER                             HARLEY          ,5839012015,21,1,     ,0,2070,1, AR ,2131          MADISON                     AV                     ALTA  91001," REMOVE CHIMNEY TO THROAT & REBUILD TO CODE HEIGHT PER LA CTY . STANDARD DETAIL USING STEEL STUDS, HIGH TEMP. PIPE, ETC.     .                                                              ",,,
11574,BL,904150032,04/15/2009 12:00:00 AM,04/15/2009 12:00:00 AM,01/14/2010 12:00:00 AM, KNUDSEN                            MARK          C ,2821025066,21,0,     ,0,45000,0, RR ,11860          MACODA                      LN                     CHAT  91311, REMOVE WALL BETWEEN KITCHEN & PANTRY/560 SQFT KITCHEN        . REMODEL/NEW PAD FOOTINGS & 2 NEW STEEL BEAMS                 .                                                              ,,,
11590,BL,1310070008,10/07/2013 12:00:00 AM,10/29/2013 12:00:00 AM,, RON WENDT                                          ,8764016017,21,      ,     ,0,20000,0, AR ,20405          HUNTCLIFF                   LN                     WALN  91789, REMODEL KITCHEN INCLUDING NEW PARTITION WALL AND NEW         . STEEL BEAM 15' IN LENGTH.                                    .                                                              ,,,
11653,BL,4060049,04/06/2000 12:00:00 AM,04/06/2000 12:00:00 AM,05/11/2000 12:00:00 AM, BARBER                             HARLEY        G ,5840012004,21,1,     ,0,3500,1, AR ,635          MENDOCINO                   ST   E                 LCNT  91001," TAKE CHIMNEY DOWN TO THROAT AND REBUILD PER LA CITY          . STANDARD DETAIL WI/STEEL STUDS, HIGH TEMP PIPE               .                                                              ",,,
11704,BL,405250003,05/25/2004 12:00:00 AM,05/25/2004 12:00:00 AM,, NAKAO CONSTRUCTION                                 ,4443017013,21,1,     ,0,8000,1, AR ,3403          CLOUDCROFT                  DR                     MALI  90265, KITCHEN-REMOVE INTERIOR LOAD BEARING WALL AND REPLACE WITH   . STEEL BEAM                                                   .                                                              ,,,
11783,BL,1409180069,09/18/2014 12:00:00 AM,12/15/2014 12:00:00 AM,09/03/2015 12:00:00 AM, PEDRO CORDOVA                                      ,4415035900,22,      ,     ,0,35000,0, AR ,17000          PACIFIC COAST               HW                     LOSA  90272," REPAIR DAMAGED STAIRS (BEACH ACCESS).  PROVIDE NEW STAINLESS . STEEL HARDWARE, LEVEL (E) CONCRETE PAD & REPAIR DAMAGED WOOD . STAIRS/RAILINGS.                                             ",,,
11971,BL,1203120011,03/12/2012 12:00:00 AM,03/12/2012 12:00:00 AM,, VERDUGO CONSTRUCTION                               ,6139020014,21,0,1,0,2000,0, AR ,15418          HASKINS                     AV   S                 COMP  90220, REMOVE REAR ALUMINUN PATIO.  REPLACE 4 INTERIOR DOORS & REAR . EXTERIOR DOOR.  REPAIR STEEL REAR DOOR                       .                                                              ,,,
12460,BL,512120055,12/12/2005 12:00:00 AM,12/12/2005 12:00:00 AM,, D'KAM ROOFING                                      ,8155014013,21,0,1,0,8000,0, AR ,10751          CERES                       AV                     WHIT  90604, TEAR-OFF EXISTING; RE-ROOF (HOUSE & ATT. GAR.) W/ 1.4LB      . GERARD ROOFING TECHNOLOGIES STEEL ROOF.                      .                                                              ,,,
12494,BL,1302070012,02/07/2013 12:00:00 AM,02/13/2013 12:00:00 AM,, WESLEY WEI                                         ,5077003902,22,0,     ,450,40000,0, CR ,3175          6TH                         ST   W                 LCNT       , REPLACE AN (E) AIR-HANDLING UNIT WITH NEW UNIT ON (E)        . STEEL PLATFORM.                                              .                                                              ,,,
12554,BL,304080048,04/08/2003 12:00:00 AM,07/16/2003 12:00:00 AM,09/26/2003 12:00:00 AM, VICTOR GIUDICI/WARE MALCOMB                        ,2866036025,22,0,     ,3100,73000,10, CR ,27202          TURNBERRY                   LN   W                 SCLR  91355," T.I. ADD MAILBOXES, DIRECTORY & REPLACE DOORS    1300 SQ FT  . ADD EXTERIOR STEEL CANOPY            1800 SQ FT              .                                                              ",,,
12660,BL,706010015,06/01/2007 12:00:00 AM,06/06/2007 12:00:00 AM,, STRUCTURAL PROTECTION SERVICE SYS*                 ,4224009901,21,0,     ,800,4000,0, AR ,4640          ADMIRALTY                   WY        STE 450      LACO  90292, FIREPROOF RESPRAY WITH CAFCO BLAZE SHIELD II TO THE          . STRUCTURAL STEEL BEAMS FRAMING THE 5TH FLOOR SLAB ABOVE      . SUITE 450                                                    ,,,
12821,BL,1106030024,06/03/2011 12:00:00 AM,06/14/2011 12:00:00 AM,01/24/2012 12:00:00 AM, SAME AS OWNER                                      ,5853002033,21,0,     ,0,1000,0, AR ,2225          CRARY                       ST   E                 PASD  91104, CONVERT SUMMER HOUSE BACK TO A PATIO WITH SCREEN WALLS AND   . REMOVE UNPERMITTED STEEL BEAM FROM REAR YARD                 .                                                              ,,,
12915,BL,304080049,04/08/2003 12:00:00 AM,07/16/2003 12:00:00 AM,03/30/2004 12:00:00 AM, VICTOR GIUDICI/WARE MALCOMB                        ,2866036025,22,0,     ,3685,93000,10, CR ,27220          TURNBERRY                   LN   W                 SCLR  91355, T.I. REMOVE SOME OF 2ND STORY LOBBY & STAIRS    1885 SQ FT   . ADD EXTERIOR STEEL CANOPY            1800 SQ FT              .                                                              ,,,
13036,BL,1412020068,12/02/2014 12:00:00 AM,06/10/2015 12:00:00 AM,, FELICIA                            YANG            ,7511001900,22,      ,     ,0,1700000,0, AR ,1409          ESPLANADE                                          RBCH  90277, REMODEL OF DISABLED ACCESS OF NON-COMPLIANT RESTROOMS.       . STRUCTURAL REPAIR/REPLACEMENT OF DAMAGED EXTERIOR WALLS.     . REPLACE ALL DETERIORATED WOOD & STEEL DOORS AND LOUVERS.     ,,,
13040,BL,1412020093,12/02/2014 12:00:00 AM,06/10/2015 12:00:00 AM,, YANG                               FELICIA         ,7511009900,22,      ,     ,0,1700000,0, AR ,1719          ESPLANADE                   AV   S                 RBCH  90277, REMODEL OF DISABLED ACCESS OF NON-COMPLIANT RESTROOMS.       . STRUCTURAL REPAIR/REPLACEMENT OF DAMAGED EXTERIOR WALLS.     . REPLACE ALL DETERIORATED WOOD & STEEL DOORS AND LOUVERS.     ,,,
13042,BL,1411260083,11/26/2014 12:00:00 AM,06/10/2015 12:00:00 AM,, FELICIA                            YANG            ,4180031900,22,      ,     ,0,1700000,0, AR ,0         0                         LACO  90266, REMODEL OF DISABLED ACCESS OF NON-COMPLIANT RESTROOMS.       . STRUCTURAL REPAIR/REPLACEMENT OF DAMAGED EXTERIOR WALLS.     . REPLACE ALL DETERIORATED WOOD & STEEL DOORS AND LOUVERS.     ,,,
13134,BL,7200026,07/20/2000 12:00:00 AM,07/20/2000 12:00:00 AM,11/01/2000 12:00:00 AM, SAME AS OWNER                                      ,6202028015,21,0,2,461,20000,25, RR ,2558          SALE                        PL                     HNPK  90255," NEW ONE STORY ADDITION, ONE BEDROOM, ONE STUDY ROOM, ONE     . BATHROOM, AND CHANGE FLAT ROOF TO GABLE ROOF, ONE EXISTING   . SFD AND STEEL POST IN PORCHE TO BE ENCLOSURE.                ",,,
236,,96016-20000-06773,,12/10/1996,,,,,,,,5000,,Bldg-Alter/Repair,9635 N LUBAO AVE 91311,E. Q. Repairs: Epoxy Repair Of Cracks In Foundation And Chimney Repair Per L. A. City Standard Plan (Steel Studs).,1 or 2 Family Dwelling,Permit Closed,5/27/2000
240,,96016-20000-03417,,12/11/1996,,,,,,,,90000,,Bldg-Alter/Repair,9360 N REVERIE ROAD 91042,"Permit 93vn28849 Extension & Shearwall Revision Pc#S4821 Use 2x6 & Structural 1 Plywood (No Shotpins,No Steel Gauge Studs As Proposed In Plancheck To Be Used)",1 or 2 Family Dwelling,Permit Closed,8/19/1999
347,,97016-30000-01026,,1/16/1997,,,,,,,,65000,,Bldg-Alter/Repair,3614 N WESLIN AVE 91423,"Repair Foundation And Shear Panels, Steel Frame At Fr Ont Picture Window (Per Engineer""S Report)",1 or 2 Family Dwelling,Permit Closed,10/15/1999
477,,97016-30000-04420,,2/25/1997,,,,,,,,4000,,Bldg-Alter/Repair,1475 N DOHENY DR 90069,Voluntary Seismic Retrofit: New Steel Frame Over Garage Door.,1 or 2 Family Dwelling,Permit Finaled,3/2/2006
658,,97016-10000-04536,,4/3/1997,,,,,,,,110000,,Bldg-Alter/Repair,4101 ROSEWOOD AVE 90004,"Install Steel Bracing At Bell Tower On Four Sides. This Work Is Being Done On Voluntary Basis, And Is Not Intended To Comply With Any Code Requirment.",Commercial,Permit Finaled,2/15/2007
674,,97016-10000-07699,,4/7/1997,,,,,,,,301,,Bldg-Alter/Repair,11740 W WETHERBY LANE 90049,Detail Change: Custom Designed Steel Stairs In Lieu Of Standard Plan Stairs.,1 or 2 Family Dwelling,Permit Closed,7/15/1999
979,,97016-30000-12021,,5/29/1997,,,,,,,,3800,,Bldg-Alter/Repair,2542 S BARRY AVE 90064,"Repair E.Q. Damaged Chimney Per City Standard, Steel Frame",1 or 2 Family Dwelling,Permit Closed,7/19/1999
1428,,97016-30000-18888,,8/21/1997,,,,,,,,301,,Bldg-Alter/Repair,4018 W MONROE ST 90029,Change Of Contractor On Permit & Replace (E) Stairway With New Steel Stairway Per Engineer'S Plans.F/W 94vn63236 & F/W 97la51805. Add Contractor To Building Permit.,Apartment,Permit Closed,3/29/2000
1532,,97016-40000-08596,,9/15/1997,,,,,,,,9500,,Bldg-Alter/Repair,2101 E PACIFIC COAST HWY 90744,"New Misc. Foundations For Filters, Pipe Support And Platform Incl. Steel Details.",Commercial,Permit Closed,5/11/2001
1775,,97016-30002-15143,,11/4/1997,,,,,,,,8200,,Bldg-Alter/Repair,12221 W WILSHIRE BLVD 90049,"F/W 97wl45802, Change In Plan, Redesign Of Steel Frame, Provide Shear Panels On The Other Three Walls And Change Roof Section (The Front 21'-0"" If Roof Section).",Commercial,Permit Finaled,5/10/2001
1913,,97016-20000-27356,,11/21/1997,,,,,,,,4000,,Bldg-Alter/Repair,12617 W BARBARA ANN ST 91605,Replace Exterior Wood Stairway With Steel Stairway At Same Location & Balcony Serving 2 Units With Concrete Planks,Apartment,Permit Closed,3/2/1999
1969,,97016-70000-28026,,12/5/1997,,,,,,,,3000,,Bldg-Alter/Repair,1552 N MARINE AVE 90744,"New Steel Stairs, Replace 10 New Block Frame Windows Steel Stairs Are Replaced With Standard Plan No #94.",1 or 2 Family Dwelling,Permit Closed,12/8/1999
2156,,97016-10000-28089,,1/30/1998,,,,,,,,15000,,Bldg-Alter/Repair,3350 N DREW ST 90065,Earthquake Repair. Installation Of Steel Frame And Foundation,Apartment,Permit Finaled,11/19/1998
2193,,97016-20000-24854,,2/6/1998,,,,,,,,7000,,Bldg-Alter/Repair,21620 W BURBANK BLVD 91367,Provide Additional 1 Steel Beam & 3 Columns In Lower Parking Area To Reinforce Upper Existing Slab(Voluntary).,Apartment,Permit Finaled,5/19/2000
2229,,98016-30000-02678,,2/13/1998,,,,,,,,5000,,Bldg-Alter/Repair,1416 S BECKWITH AVE 90049,Revise Permit # 98wl 49364 (98014-30000-00128) To Replace 2 4 Ft Wide Shear Walls @ Rear Of Living Rm. With 2 Steel Posts & Grade Beam; Correct Plans To Reflect Slab -On Grade @ Proposed Addition.,1 or 2 Family Dwelling,Permit Closed,8/6/1999
2247,,98016-70001-00423,,2/20/1998,,,,,,,,301,,Bldg-Alter/Repair,10990 W WILSHIRE BLVD #900 90024,Add Steel Beam To Ti Under 98sl03295 For Movable Partitions. Review Structural Details. Walls Were Delineated On Orginal Plans.,Commercial,Permit Closed,7/11/1999
2260,,98016-70000-03533,,2/26/1998,,,,,,,,7200,,Bldg-Alter/Repair,1556 E 50TH ST 1-3 90011,Replace Wood And Stucco Stair With Steel And Concrete Stairs. Standard Plan 106,Apartment,Permit Closed,10/10/1998
2333,,98016-30000-04225,,3/11/1998,,,,,,,,10000,,Bldg-Alter/Repair,311 S ANITA AVE 90049,"Voluntary Seismic Retrofit To Sfd. Add 2 Steel Columns 4""X8""X1/2"". And Grade Beam. Add Shear Wall 16' Long Between Garage And Main House, Repair Wood Siding Whole House.",1 or 2 Family Dwelling,Permit Finaled,5/5/2000
2373,,97016-20000-21184,,3/19/1998,,,,,,,,50000,,Bldg-Alter/Repair,9131 N BURNET AVE BLDG. I 91343,"Voluntary Seismic Upgrade And Minor Repairs . 1 Of 4 T.V.=$200,000. Add Steel Columns At Garage Entry To Upgrade Lateral Seismic Resistance At That Side Of Building And Other Minor Miscellaneous Repairs.Building Was Inspected And Green Tagged.",Apartment,Permit Finaled,6/23/1999
2374,,97016-20000-21201,,3/19/1998,,,,,,,,50000,,Bldg-Alter/Repair,9131 N BURNET AVE BLDG. II 91343,"Voluntary Seismic Upgrade And Minor Repairs .2 Of 4 T.V.=$200,000. Add Steel Columns At Garage Entry To Upgrade Lateral Seismic Resistance At That Side Of Building And Other Minor Miscellaneous Repairs.Building Was Inspected And Green Tagged.",Apartment,Permit Finaled,1/11/2002
2375,,97016-20000-21202,,3/19/1998,,,,,,,,50000,,Bldg-Alter/Repair,9131 N BURNET AVE BLDG. III 91343,"Voluntary Seismic Upgrade And Minor Repairs . 3 Of 4 T.V.=$200,000. Add Steel Columns At Garage Entry To Upgrade Lateral Seismic Resistance At That Side Of Building And Other Minor Miscellaneous Repairs.Building Was Inspected And Green Tagged.",Apartment,Permit Finaled,1/11/2002
2379,,97016-20000-21203,,3/19/1998,,,,,,,,50000,,Bldg-Alter/Repair,9131 N BURNET AVE BLDG. IV 91343,"Voluntary Seismic Upgrade And Minor Repairs . 4 Of 4 T.V.=$200,000. Add Steel Columns At Garage Entry To Upgrade Lateral Seismic Resistance At That Side Of Building And Other Minor Miscellaneous Repairs.Building Was Inspected And Green Tagged.",Apartment,Permit Finaled,1/11/2002
2510,,98016-70000-06346,,4/7/1998,,,,,,,,3000,,Bldg-Alter/Repair,4657 N WILLENS AVE 91364,Tear Down Chimney To Throat And Rebuild With High Temp Pipe And Steel Studs (Stucco) Per City Standard Plan. Smoke Detectors Required.,1 or 2 Family Dwelling,Permit Closed,9/29/1999
2511,,98016-50000-06387,,4/7/1998,,,,,,,,5900,,Bldg-Alter/Repair,4457 N ELLENWOOD DR 90041,Repair E.Q. Damaged Chimney From Throat Up With Steel Stud And High Temp. Pipe Per City Standard Plan.,1 or 2 Family Dwelling,Permit Closed,9/20/1999
2681,,98016-20000-09051,,5/13/1998,,,,,,,,4500,,Bldg-Alter/Repair,12445 W VIEWCREST ROAD 91604,Rebuild E/Q Damaged Chimney Per City Standards With Steel Studs. Smoke Detector Req'D,1 or 2 Family Dwelling,Permit Closed,9/27/1999
2695,,97016-10000-27092,,5/18/1998,,,,,,,,110000,,Bldg-Alter/Repair,22633 W VANOWEN ST 91307,"Seismic Retrofit, Rebuild Damaged Masonry Chimneys With Steel Studs And Brick Venier.",Commercial,Permit Finaled,5/31/2001
2952,,98016-30001-04421,,6/25/1998,,,,,,,,301,,Bldg-Alter/Repair,435 S LORRAINE BLVD 90020,"Revise Size Of New Steel Deck And Patio On Permit 98wl51861 Deck :6.5' X 16' , 105. Sf Patio : 43.5' X 17' , 590. Sf Revise The Site Plan .",1 or 2 Family Dwelling,Permit Finaled,6/2/2000
2999,,98016-50000-13075,,7/1/1998,,,,,,,,4200,,Bldg-Alter/Repair,2268 N FINK ST 90068,Replace Existing Masonry Chimney With Zero Clearance Prefab With Steel Studs Per La City Standard Plan.,1 or 2 Family Dwelling,Permit Closed,11/16/1999
3050,,98016-20000-14106,,7/13/1998,,,,,,,,8000,,Bldg-Alter/Repair,10521 W NATIONAL BLVD 1-30 90034,Replace 8 Wood Stair With Steel Stairs - La Standard Plan #150.,Apartment,Permit Closed,7/11/1999
3068,,98016-10000-14326,,7/15/1998,,,,,,,,65000,,Bldg-Alter/Repair,11937-12015 W WILSHIRE BLVD 90049,New Slab Opening For Fork Lift & 2 Depressed Slabs For Scissors Lifts @ Sav-On Store; New Foundation For Future Steel Stairs @ Ross Store; New Fan Room On The Roof Deck & Parking Count/Layout Revision And New Caisson Foundation Along The Alley.,Commercial,Permit Finaled,11/21/2001
3169,,98016-30001-01156,,7/30/1998,,,,,,,,0,,Bldg-Alter/Repair,203 S FORMOSA AVE 90036,Renew Permit 98wl49402 And Change Work Description To Read: Build New Fireplace With Reinforced Masonry Firebox And Steel Stud Chimney Per La City Standard.,1 or 2 Family Dwelling,Permit Finaled,11/14/2001
3180,,98016-30000-01357,,7/31/1998,,,,,,,,20000,,Bldg-Alter/Repair,300 S FALCON ST 90744,Voluntary Seismic Retrofit Of Steel Framed Sheds ( Above The Silos And Receiving/Unloading Sheds).,Commercial,Permit Finaled,9/11/2001
3198,,98016-20000-09012,,8/4/1998,,,,,,,,50000,,Bldg-Alter/Repair,6353 W HOLLYWOOD BLVD 90028,"Voluntary Seismic Upgrade -- Add Concrete Shearwalls & Concentric Bra Cing In 1st Floor/ Add Steel Tubing Columns In Basement. Tenant Improv Ement -- Add Main Entrance Stair/ Raise 12"" Floor W/ Sleepers 1st Fl/ Add Rooftop A/C Units/ Convert Retail & Office 2-Story Bldg To Sciento Logy Office Bldg W/ Dining Room On 1st Floor 67'X62' Occ Load 276 & Di Ning Room On 2nd Floor 62'X56' Occ Load 231",Commercial,Permit Expired,1/1/2007
3224,,98016-10001-00312,,8/6/1998,,,,,,,,20000,,Bldg-Alter/Repair,401 S SAN PEDRO ST 90013,Plan Revision To 98016-30000-00312. Replace Ext. Masonry Wall With Metal Stud Wall. Provide Additional Steel Moment Frame.,Commercial,Permit Finaled,5/24/2001
3276,,98016-30001-02184,,8/17/1998,,,,,,,,301,,Bldg-Alter/Repair,2330 S PONTIUS AVE 90064,"Revisions To Plans Approved Under Permit #98wl52051; Revise Flr Plan Layout At H/C Restrms, Electrical Rm And Lobby #2 1st And 2nd Floor. Omit Steel Canopies At 2nd Flr Windows. Provide Steps At Two Front Entry Doors And Relocate Roof Mechanical Equipment Platforms.",Commercial,Permit Finaled,4/30/2001
3358,,98016-20000-18287,,9/1/1998,,,,,,,,3000,,Bldg-Alter/Repair,1084 S QUEEN ANNE PL 90019,Repair Chimney Per L.A. City Standard (Steel Studs Req.),1 or 2 Family Dwelling,Permit Expired,1/1/2007
3505,,98016-30000-20537,,9/29/1998,,,,,,,,0,,Bldg-Alter/Repair,10306 ILONA AVE 9004.,Revise Permit 98016-30000-18025 To Replace Proposed Steel Frame W/ Shearwalls.No Change In Plot Plan.,1 or 2 Family Dwelling,Permit Closed,8/12/1999
3708,,98016-10000-19702,,11/3/1998,,,,,,,,80000,,Bldg-Alter/Repair,12340 W SANTA MONICA BLVD 90025,"""This Is Pcis Version Of Plan Check Nodd6139"" To Cut Nine 10'6"" X 8' Wall Openings, 1st Floor At North-West Exterior Wall. Remove 43'-7"" Section Of Wall At North Side (Front) & Replace With Ordinary Steel Moment Resistant Frame. Add Outside Handicapped Ramp.",Commercial,Issued,11/3/1998
4248,,99016-20000-02829,,2/17/1999,,,,,,,,3000,,Bldg-Alter/Repair,1462 N REEVES ST 1-4 90035,Remove And Replace Exteior Stairs With Standard Steel Stair Plan #94,Apartment,Permit Closed,7/12/1999
4472,,99014-30001-01100,,3/29/1999,,,,,,,,301,,Bldg-Alter/Repair,1270 N CASIANO ROAD 90049,Revise Plans For Laundry Room Addition. Permit # 99wl 58111 Application # 99014-30000-01100. Change Made Is To Allow A Shearwall Per Plan Instead Of A Steel Column. No Change In Floor Area.,1 or 2 Family Dwelling,Permit Finaled,12/4/2001
4568,,98010-20001-00784,,4/13/1999,,,,,,,,301,,Bldg-Alter/Repair,22125 BLACKHAWK ST 0.0,"Sfd/ Att Gar - Tract Plan C1-1, Structural Revision Add Steel Beams.",1 or 2 Family Dwelling,Permit Closed,6/23/1999
4569,,98010-20001-00794,,4/13/1999,,,,,,,,301,,Bldg-Alter/Repair,22103 BLACKHAWK ST 0.0,Sfd/ Att Gar - Tract Plan C2.3. Structural Revision Add Steel Beams.,1 or 2 Family Dwelling,Permit Closed,7/27/1999
4579,,99016-20000-04347,,4/13/1999,,,,,,,,10000,,Bldg-Alter/Repair,1800 N WINONA BLVD 90027,"Add 9- 4"" Diameter Steel Columns To Reinforce Walkway On Second Floor. Add Steel Columns And Beams To Reinforce Existing Balcony As Per Engin Eer'S Plan.",Apartment,Permit Finaled,6/3/1999
4846,,99016-20000-09013,,5/19/1999,,,,,,,,15000,,Bldg-Alter/Repair,1470 N SUNSET PLAZA DR 90069,"Extend 3' 6"" Cantilevered Deck At The Rear Of Sfd To 10 Ft From The Exterior Wall With Exterior Steel Spiral Stair, Standard Plan #153 .",1 or 2 Family Dwelling,Permit Expired,11/15/2001
4962,,99016-30000-09227,,6/2/1999,,,,,,,,10000,,Bldg-Alter/Repair,2566 N ABERDEEN AVE 90027,"Revise Permit 99wl 57116 To Reflect Changes In Structural Support For Proposed Interior Walls Due To (E) Site Conditions,(N)Pad Foundation, (N)Microlam Beams To Replace Removed Portion Of Structure,Replace/Enla Rge Window, Relocate Door,Relocate Posts Supporting Steel Beam.",1 or 2 Family Dwelling,Permit Finaled,2/18/2003
5003,,99016-20000-10467,,6/9/1999,,,,,,,,3000,,Bldg-Alter/Repair,2601 N GREEN OAK PL 90068,Underpin North Garage Wall Foundation. Install Grade Beam Along East Wall And Steel Column At The Northeast Wall Corner.,1 or 2 Family Dwelling,Permit Finaled,11/8/1999
5350,,99016-30000-07195,,8/4/1999,,,,,,,,55000,,Bldg-Alter/Repair,6050 W SUNSET BLVD 90028,Remove Concrete Column On The First Floor And Replace With Steel Beam & Columns And Tension Rods. Add A 4' Concrete Shear Wall. No Sei Smic Retrofitting Under This Permit.,Commercial,Issued,8/4/1999
5423,,99016-20000-15259,,8/17/1999,,,,,,,,500,,Bldg-Alter/Repair,13605 N NORRIS AVE 91342,Voluntary Work: Add Steel Bracing To Existing Masonry Chimney. (Existing Chimney Is Undamaged). Bracing To Be Done Per La Standard Details.,1 or 2 Family Dwelling,Permit Closed,8/25/1999
5451,,99016-20000-14554,,8/20/1999,,,,,,,,1000,,Bldg-Alter/Repair,19120 W STAGG ST 91335,Chimney Repair : Add Concrete Transition Beam Above Location Of Existing Steel Straps. Install Metal Flue And Enclosed With Metal Stud Enclosure And Steel Bracings Per La Standard Details.,1 or 2 Family Dwelling,Permit Finaled,5/22/2000
5578,,99010-20001-01729,,9/10/1999,,,,,,,,301,,Bldg-Alter/Repair,1748 S STONER AVE 90025,Revise 2nd Floor Framing Plan Add Posts & Beams/ Change Steel Layout A T Stair Opening Area Slab/ Cut Concrete Slab At Stair Area & Frame W/ Wood Joists,Apartment,Permit Finaled,4/13/2000
5591,,99014-30001-03308,,9/14/1999,,,,,,,,2500,,Bldg-Alter/Repair,2744 N CASIANO ROAD 90077,"Replace Header And Posts At Front Of Garage, Under Pin Existing Ftgs. Under Steel Posts. No Change In Plot Plan.",1 or 2 Family Dwelling,Permit Finaled,3/6/2000
5664,,99010-30001-01491,,9/23/1999,,,,,,,,10000,,Bldg-Alter/Repair,242 N MABERY ROAD 90402,"Revision To Plans To Include Revision To The Retaining Wall At The Gar Age, Provide Steel Moment Frame At The Loggia Arch. No Change In Floor Area Or Building Height.",1 or 2 Family Dwelling,Permit Finaled,4/26/2001
5676,,99016-10001-16891,,9/24/1999,,,,,,,,460000,,Bldg-Alter/Repair,1000 W ELYSIAN PARK AVE 90012,Early Start Work Permit To Install Reinforced Steel Dowels Only In Existing Concrete Columns And Beams For Seismic Upgrade Concrete Shear Walls Construction Under Permit No. 99016-10000-16891.,Commercial,Permit Finaled,5/2/2000
5722,,99016-30000-18736,,10/5/1999,,,,,,,,18000,,Bldg-Alter/Repair,4614 N GLENALBYN DR 90065,"Repair(E)Sfd Foundation By Constructing(N)Ftgs Next To Deteriorated (E)Footings& Replace Pad Footings Under Interior Load Bearing Walls W/ Continuous Foundations;Replace Deteriorated Beams&Posts Supporting 2nd Flr.W/(N)Steel Beam,Posts&Ftgs.Repair Chimney Per L.A.Std Dtls",1 or 2 Family Dwelling,Permit Finaled,3/25/2008
5826,,99016-30000-05245,,10/22/1999,,,,,,,,350000,,Bldg-Alter/Repair,1625 N WOODS DR 90069,Remodel Existing Residence Throughout Per Plan And Install A New Steel/Glass Interior Stairway.,1 or 2 Family Dwelling,Permit Finaled,8/14/2013
6599,,00016-20000-07279,,4/24/2000,,,,,,,,1000,,Bldg-Alter/Repair,18000 W SCHOENBORN ST 91325,Exterior Steel Stairway Repair Per Engr. Details & Plan,Apartment,Issued,4/24/2000
6700,,00020-10001-00272,,5/16/2000,,,,,,,,5000,,Bldg-Alter/Repair,7900 S LOYOLA BLVD 90045,"Revise Plans As Follow: 1- Use 5"" Light Weight Prestressed Slab Instea D Of Hollow Core Precast Planks. 2- Propose Use Of Straight Tendons In Stead Of Harped Tendon Profile For Prestressed Beam. 3- Propose Use Of Nmb Splice Sleeves For Dowel Bars From The Beam To The Footing ( Beyo Nd Grid Line 13). 4- Proposed Use Of 4"" Square Steel Shims & 2' Square Footing For Support Of Precast Wall Panels Between Gridline 21 & 26. 5- Proposed Use Of New Pilaster ( Structure For Supporting Light Poles ).",Commercial,Permit Expired,3/19/2008
6747,,00016-70001-07397,,5/24/2000,,,,,,,,2700,,Bldg-Alter/Repair,4189 S 5TH AVE 90008,"Add To Orginal Permit: ""Add Steel Stairs To The Rear 2nd Floor Bedroom Using Standard Plan #106. Convert The Window In The Said Bedroom Into A Door.""",1 or 2 Family Dwelling,Permit Finaled,11/8/2000
6876,,99014-30001-06461,,6/20/2000,,,,,,,,7000,,Bldg-Alter/Repair,1663 N SUMMITRIDGE DR 90210,"Revise Permit #99014 30000 06461(00wl64832)To Replace Wood Stairway @ Entry With Steel Stairway, And Include Chimney Repair Per La City Std Plan.",1 or 2 Family Dwelling,Permit Finaled,5/10/2006
7034,,97016-10004-00844,,7/20/2000,,,,,,,,15000,,Bldg-Alter/Repair,6465 W SUNSET BLVD 90028,"Structural Revision In Plans Approved Under 97016-1000-00844 Change Street Front Steel Moment Frame To 12"" Cmu Shear Wall By Engineer Of Record, (Mackintosh & Mackintosh). No Change In Store Front Elevation. Permit To Complete Div 88 Work.",Commercial,Permit Finaled,2/20/2001
7186,,00016-70000-13334,,8/22/2000,,,,,,,,1500,,Bldg-Alter/Repair,5001-5003 S 3RD AVE 90043,"Replace Steel Stair Case At The Rear Of The Building Per Standard Plan # Per ""Order To Comply"" Dated 5/30/2000.",1 or 2 Family Dwelling,Permit Finaled,2/12/2007
7254,,00016-10000-00803,,9/1/2000,,,,,,,,10000,,Bldg-Alter/Repair,448 S HILL ST 90013,"Highrise Retrofit Per Ord. 163,836 And 163,319. Remodel Restroom Per Disabled Hardship Exemption. Replace (E) Glass And Aluminum Frame Windows And Doors With Steel Frames And Wire Glass At Elevator Lobby. Water Curtain To Be Provided At Doors Under Separate Permit.",Commercial,Permit Finaled,4/13/2004
