,APPLICATION TYPE,PERMIT,APPL INIT DATE,ISSUE DATE,APPL FINAL DATE,APPLICANT NAME,ASSESSOR INFO NUMBER,STATISTICAL CLASS CODE,DWELLING ADDED/REMOVED,# OF BUILDING,SQFT,VALUATION,CMP CODE,PERMIT TYPE,COMBINED ADDRESS,WORK DESCRIPTION,PERMIT SUBTYPE,PERMIT STATUS,STATUS DATE
74704,,20016-10000-07666,,7/8/2020,,,,,,,,60000,,Bldg-Alter/Repair,6536 W LA MIRADA AVE 90038, Eplan 2056 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Hfx Panels And 2 Steel Cantilever Columns,Apartment,CofC Issued,1/11/2022
74727,,18016-10000-33110,,7/9/2020,,,,,,,,30000,,Bldg-Alter/Repair,966 S WILTON PL 90019,Soft-Story Seismic Retrofit Per Lamc Division 93. Two New Single-Story Steel Cantilevered Columns (Sccs).,Apartment,CofC Issued,7/20/2021
74764,,19016-10000-40255,,7/13/2020,,,,,,,,50000,,Bldg-Alter/Repair,14769 W FRIAR ST 91411,Soft-Story Seismic Retrofit Per Labc Chapter 93: Soft Story Seismic Reinforcement At Building Parking Garage Using  (1) Special Cantilevered Column And Grade Beam.    ,Apartment,Issued,7/13/2020
74785,,20016-10000-11298,,7/14/2020,,,,,,,,112000,,Bldg-Alter/Repair,1245 S BROCKTON AVE 90025,"Eplan 4766:  Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Two Cantilever Columns, One Shear Wall And One Moment Frame",Apartment,CofC Issued,8/31/2020
74789,,20016-10000-02267,,7/14/2020,,,,,,,,90000,,Bldg-Alter/Repair,1750 S BENTLEY AVE 90025,Soft-Story Seismic Retrofit Per Labc Chapter 93: Soft Story Retrofit Per Labc Chapter 93. Install 2 Steel Special Cantilever Columns And Wood Shear Walls.,Apartment,CofC Issued,10/23/2020
74790,,19016-10000-24497,,7/14/2020,,,,,,,,30000,,Bldg-Alter/Repair,1400 N SUTHERLAND ST 90026,Eplan 819 :: Soft-Story Seismic Retrofit Per Labc Chapter 93:   Using  (1) Ordinary Moment Frame With Grade Beam.,Apartment,Issued,7/14/2020
74792,,20016-10000-05233,,7/14/2020,,,,,,,,50000,,Bldg-Alter/Repair,1917 S OVERLAND AVE 90025,Soft-Story Seismic Retrofit Per Labc Chapter 93: Soft Story Retrofit To Existing Building Using (2)  Steel Special Cantilever Column Systems.,Apartment,CofC Issued,1/5/2021
74809,,19016-10000-27630,,7/15/2020,,,,,,,,70000,,Bldg-Alter/Repair,1446 S BROCKTON AVE 90025,Eplan 940 :: Soft-Story Seismic Retrofit Per Labc Chapter 93: Install New Moment Frame And 2 New Sccs.,Apartment,OK for CofC,12/23/2020
74815,,17016-10000-38501,,7/15/2020,,,,,,,,30000,,Bldg-Alter/Repair,978 N WHITE KNOLL DR 90012,Soft Story Retrofit Per Labc Chapter 93. Install Sccs And Wood Shear Walls,Apartment,CofC Issued,2/16/2021
74816,,18016-10000-02097,,7/15/2020,,,,,,,,30000,,Bldg-Alter/Repair,10805 W MISSOURI AVE 90025,Soft-Story Seismic Retrofit Per Lamc Division 93. New Single-Story Ordinary Moment Frame.,Apartment,CofC Issued,12/7/2020
74836,,19016-10001-23915,,7/16/2020,,,,,,,,500,,Bldg-Alter/Repair,525 W ALPINE ST 90012,Supplemental Permit To Revise Foundation And Framing Details For Soft-Story Retrofit Per Labc Chapter 93.,Commercial,Permit Finaled,1/6/2021
74849,,17016-10002-21338,,7/16/2020,,,,,,,,0,,Bldg-Alter/Repair,505 S WILTON PL 90020,Supplemental Permit To 17016 10000 21338 To Change Eor For Soft Story Retrofit Per Labc Chpater 93. ,Apartment,Permit Finaled,3/24/2021
74883,,19016-10000-03180,,7/20/2020,,,,,,,,40000,,Bldg-Alter/Repair,1959 N CHEREMOYA AVE 90068,Soft-Story Seismic Retrofit Per Labc Chapter 93: Install 2 New Sccs.,Apartment,CofC Issued,3/2/2021
74884,,19016-10000-03183,,7/20/2020,,,,,,,,40000,,Bldg-Alter/Repair,1953 N CHEREMOYA AVE 90068,Soft-Story Seismic Retrofit Per Labc Chapter 93: Install 2 New Sccs.,Apartment,CofC Issued,3/30/2021
74886,,20016-10000-10208,,7/20/2020,,,,,,,,20000,,Bldg-Alter/Repair,240 E 60TH ST 90003, Soft-Story Seismic Retrofit Per Labc Chapter 93:  Install Steel Cantilever Column,Apartment,CofC Issued,8/18/2020
74896,,19016-10000-34869,,7/20/2020,,,,,,,,60000,,Bldg-Alter/Repair,14024 W OXNARD ST 91401,Eplan 1274 :: Soft-Story Seismic Retrofit Per Labc Chapter 93: Install New Moment Frames.,Apartment,Issued,7/20/2020
74951,,20016-10000-09989,,7/23/2020,,,,,,,,40000,,Bldg-Alter/Repair,777 W HAMILTON AVE 90731, Eplan 3792 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Special Steel Moment Frame.,Apartment,CofC Issued,9/29/2020
74952,,20016-10000-01412,,7/23/2020,,,,,,,,60000,,Bldg-Alter/Repair,8627 W PICKFORD ST 90035,Eplan 1720 Soft-Story Seismic Retrofit Per Labc Chapter 93. Install 2 (N) Steel Ordinary Moment Frames.,1 or 2 Family Dwelling,CofC Issued,2/12/2021
74955,,18016-10000-23181,,7/23/2020,,,,,,,,30000,,Bldg-Alter/Repair,4245 W DON TOMASO DR 90008,Soft Story Retrofit Per Lamc Div 93. Shearwall,Apartment,CofC Issued,4/25/2022
74966,,19016-10000-40371,,7/24/2020,,,,,,,,90000,,Bldg-Alter/Repair,132 N HAYWORTH AVE 90048,Eplan 1577 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Soft Story Retrofit (3 Omfs),1 or 2 Family Dwelling,CofC Issued,1/14/2021
74989,,20016-10000-06961,,7/28/2020,,,,,,,,30000,,Bldg-Alter/Repair,13006 W MOORPARK ST 91604,Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Special Cantilever Column.,Apartment,CofC Issued,12/31/2020
74997,,19016-10000-28137,,7/28/2020,,,,,,,,30000,,Bldg-Alter/Repair,5917 W CHULA VISTA WAY 90068, Soft-Story Seismic Retrofit Per Labc Chapter 93: Install New (1) Intermediate Moment Frame.,Apartment,CofC Issued,2/24/2021
74998,,19016-10000-38841,,7/28/2020,,,,,,,,30000,,Bldg-Alter/Repair,4001 W PALMYRA ROAD 90008,Eplan 1469 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Using (1) Special Cantilevered Column With Grade Beams.,Apartment,CofC Issued,10/16/2020
74999,,19016-10000-37723,,7/28/2020,,,,,,,,50000,,Bldg-Alter/Repair,6837 N FULTON AVE 91605, Eplan 1412 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Cantilever Columns.,Apartment,CofC Issued,11/10/2020
75017,,17016-10000-09543,,7/29/2020,,,,,,,,30000,,Bldg-Alter/Repair,2641 S LA SALLE AVE 90018,Soft-Story Retrofit For An Existing 2-Story Apartment Per Lamc Division 93. Install New Moment Frame.,Apartment,Issued,7/29/2020
75030,,19016-10000-24552,,7/29/2020,,,,,,,,30000,,Bldg-Alter/Repair,910 N ALFRED ST 90069,Eplan 822 :: Soft-Story Seismic Retrofit Per Labc Chapter 93: Install 2 New Sccs And Grade Beam. ,Apartment,CofC Issued,11/10/2020
75031,,19016-10000-24546,,7/29/2020,,,,,,,,20000,,Bldg-Alter/Repair,908 N ALFRED ST 90069,Soft-Story Seismic Retrofit Per Labc Chapter 93: Install New Sccs And Grade Beam.,Apartment,CofC Issued,11/17/2020
75039,,20016-10000-04332,,7/30/2020,,,,,,,,30000,,Bldg-Alter/Repair,5632 W LEXINGTON AVE 90038,Eplan 1854 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Moment Frame,Apartment,CofC Issued,12/15/2020
75040,,20016-10000-01793,,7/30/2020,,,,,,,,40000,,Bldg-Alter/Repair,3336 W HAMILTON WAY 90026,Eplan 1755 - Soft-Story Seismic Retrofit Per Labc Chapter 93: 1 (N) Omf And Wood Shear Wall.,1 or 2 Family Dwelling,CofC Issued,1/13/2021
75041,,19016-10000-31032,,7/30/2020,,,,,,,,90000,,Bldg-Alter/Repair,10340 N COMMERCE AVE 91042,Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Moment Frame And (3) Steespecial L Cantilever Column.,Apartment,CofC Issued,4/13/2021
75042,,19016-10000-29102,,7/30/2020,,,,,,,,50000,,Bldg-Alter/Repair,616 W NEW DEPOT ST 90012,Eplan 1009 :: Soft-Story Seismic Retrofit Per Labc Chapter 93: Install New Sccs.,Apartment,CofC Issued,11/5/2021
75045,,20016-10000-08379,,7/30/2020,,,,,,,,50000,,Bldg-Alter/Repair,13565 W VICTORY BLVD 91401,Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Plywood Shear Wall And Steel Special Cantilever Column ,Apartment,CofC Issued,3/8/2021
75076,,20016-10000-10197,,8/3/2020,,,,,,,,50000,,Bldg-Alter/Repair,824 W 11TH ST 90731,Eplan 3944 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Moment Frame.,Apartment,CofC Issued,11/20/2020
75081,,19016-10000-22375,,8/3/2020,,,,,,,,20000,,Bldg-Alter/Repair,10877 W PALMS BLVD 90034,Soft-Story Seismic Retrofit Per Labc Chapter 93: Install New 1 Steel Special Cantilever Column System. ,Apartment,CofC Issued,11/6/2020
75082,,18016-10000-33164,,8/3/2020,,,,,,,,90000,,Bldg-Alter/Repair,334 S WITMER ST 90017,Soft Story Retrofit Per Lamc Div 93: (2) Special Cantilever Column System And Diaphragm,Apartment,OK for CofC,2/8/2021
75112,,19016-10000-10769,,8/5/2020,,,,,,,,30000,,Bldg-Alter/Repair,3739 S MENTONE AVE 90034,Soft Story Retrofit Per Labc Chapter 93. Install 2 (N) Sccs. ,Apartment,CofC Issued,1/21/2021
75116,,20016-10000-00359,,8/5/2020,,,,,,,,65000,,Bldg-Alter/Repair,6107 W ROMAINE ST 90038,Eplan 1653 :: Soft-Story Seismic Retrofit Per Labc Chapter 93: Using  (1) Special Cantilevered Column & (1) 2-Bay Ordinary Moment Frame With Grade Beams. ,Apartment,CofC Issued,3/5/2021
75125,,20016-10000-08097,,8/5/2020,,,,,,,,30000,,Bldg-Alter/Repair,1907 S MALCOLM AVE 90025,Soft-Story Seismic Retrofit Per Labc Chapter 93: Install (2) Steel Special Cantilever Columns.,Apartment,CofC Issued,10/19/2020
75126,,20016-10000-05229,,8/5/2020,,,,,,,,30000,,Bldg-Alter/Repair,435 N BAY VIEW AVE 90744,Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Special Cantilever Column. ,Apartment,CofC Issued,12/17/2020
75130,,20016-10000-03381,,8/5/2020,,,,,,,,30000,,Bldg-Alter/Repair,12717 W PACIFIC AVE 90066,Eplan 1825 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Cantilever Column.,Apartment,CofC Issued,10/19/2020
75174,,19016-10000-37443,,8/11/2020,,,,,,,,0,,Bldg-Alter/Repair,900 N EL CENTRO AVE 90038,"Soft-Story Retrofit Per Lamc Division 93. To Verify The Building Exempt From Soft-Story Retrofit Ordinance, No New Construction Proposed ",Apartment,Permit Finaled,10/20/2020
75182,,19016-10000-33420,,8/11/2020,,,,,,,,70000,,Bldg-Alter/Repair,1131 N KENMORE AVE 90029,Eplan 1208 :: Soft-Story Seismic Retrofit Per Labc Chapter 93: Install New Moment Frame And 2 Sccs.,Apartment,CofC Issued,10/16/2020
75185,,19016-10000-00747,,8/11/2020,,,,,,,,30000,,Bldg-Alter/Repair,631 W 10TH ST 90731,Soft Story Retrofit Per Lamc Div 93: (1) Ordinary Moment Frame ,Apartment,CofC Issued,12/22/2020
75190,,18016-10000-38800,,8/11/2020,,,,,,,,60000,,Bldg-Alter/Repair,9725 W REGENT ST 1-10 90034,Soft Story Retrofit Per Lamc Division 93: Install 2 Omf,Apartment,CofC Issued,5/4/2021
75198,,19016-10000-32241,,8/12/2020,,,,,,,,30000,,Bldg-Alter/Repair,2646 N BEACHWOOD DR 90068,Eplan 1154 :: Soft-Story Seismic Retrofit Per Labc Chapter 93: Install New Steel Ordinary Moment Frame.,Apartment,CofC Issued,1/11/2021
75244,,20016-10000-00477,,8/14/2020,,,,,,,,80000,,Bldg-Alter/Repair,1849 S BELOIT AVE 90025,Soft-Story Seismic Retrofit Per Labc Chapter 93: Using (4) Steel Special Cantilevered Columns With Grade Beams. ,Apartment,CofC Issued,11/18/2020
75286,,20016-10000-05254,,8/19/2020,,,,,,,,120000,,Bldg-Alter/Repair,5753 W LEXINGTON AVE 90038, Eplan 1914 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Using  (2) Special Cantilevered Columns With Grade Beams And (2) Wood Shear Walls.,Apartment,CofC Issued,12/31/2020
75287,,20016-10000-03532,,8/19/2020,,,,,,,,60000,,Bldg-Alter/Repair,7043 N VASSAR AVE 91303,Eplan 1834 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Using (4) Special Cantilevered Columns  With Grade Beams.,Apartment,CofC Issued,10/14/2021
75296,,20016-10000-11394,,8/19/2020,,,,,,,,30000,,Bldg-Alter/Repair,735 W 78TH ST 90044,Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Special Cantilever Column. ,Apartment,CofC Issued,9/29/2020
75298,,19016-10000-32809,,8/19/2020,,,,,,,,40000,,Bldg-Alter/Repair,620 E SANTA CLARA AVE 90291,Eplan 1182 :: Soft-Story Seismic Retrofit Per Labc Chapter 93: Using (2) Special Cantilevered Columns With Grade Beams.,Apartment,CofC Issued,10/2/2020
75316,,18016-10001-08012,,8/20/2020,,,,,,,,2000,,Bldg-Alter/Repair,1829 S BUTLER AVE 1-13 90025,Supplemental Permit To 18016-10000-08012 To Revise Framing Details For Soft-Story Retrofit Per Labc Chapter 93.,Apartment,Permit Finaled,5/21/2021
75328,,20016-10000-09662,,8/21/2020,,,,,,,,110000,,Bldg-Alter/Repair,3718 S MENTONE AVE 90034,Eplan 3569 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Soft Story Retrofit W/ (4) Sccs And (1) Omf,Apartment,CofC Issued,4/12/2021
75333,,20016-10000-09866,,8/24/2020,,,,,,,,70000,,Bldg-Alter/Repair,7725 N LAUREL CANYON BLVD 91605,Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Cantilever Column And Steel Moment Frame.,Apartment,CofC Issued,1/29/2021
75355,,20016-10000-14242,,8/25/2020,,,,,,,,30000,,Bldg-Alter/Repair,25 E 19TH AVE 90291,Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Cantilever Column. ,Apartment,CofC Issued,11/18/2020
75356,,20016-10000-09994,,8/25/2020,,,,,,,,30000,,Bldg-Alter/Repair,254 S CARONDELET ST 90057,Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Moment Frame.,Apartment,CofC Issued,12/2/2020
75358,,20016-10000-06959,,8/25/2020,,,,,,,,40000,,Bldg-Alter/Repair,2621 S CHARITON ST 90034,Eplan 2045 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Cantilever Columns.,Apartment,CofC Issued,12/30/2020
75359,,19016-10000-28357,,8/25/2020,,,,,,,,30000,,Bldg-Alter/Repair,10680 N LOUISE AVE 91344,Eplan 970 :: Soft-Story Seismic Retrofit Per Labc Chapter 93: Install New Moment Frame.,Apartment,CofC Issued,3/24/2021
75360,,19016-10000-31717,,8/25/2020,,,,,,,,20000,,Bldg-Alter/Repair,12415 W ARCHWOOD ST 91606,Soft-Story Seismic Retrofit Per Labc Chapter 93: Install New (1) Steel Special Cantilever Column ,Apartment,Issued,8/25/2020
75361,,19016-10000-40034,,8/25/2020,,,,,,,,30000,,Bldg-Alter/Repair,14312 W ROSCOE BLVD 91402,Eplan 1560 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Moment Frame,Apartment,CofC Issued,7/8/2021
75363,,20016-10000-00482,,8/25/2020,,,,,,,,60000,,Bldg-Alter/Repair,5635 E MONTE VISTA ST 90042,Eplan 1661 :: Soft-Story Seismic Retrofit Per Labc Chapter 93: Using  (1) 2-Bay Ordinary Moment Frame With Grade Beam. ,Apartment,Issued,8/25/2020
75365,,20016-10000-09730,,8/25/2020,,,,,,,,120000,,Bldg-Alter/Repair,1628 S WESTGATE AVE 90025,"Soft-Story Seismic Retrofit Per Labc Chapter 93: Using Strong Frame Moment Frames, Hardy Panel, Shear Wall And Steel Cantilever Columns",Apartment,CofC Issued,1/14/2021
75378,,19016-10000-33479,,8/26/2020,,,,,,,,25000,,Bldg-Alter/Repair,15131 W VICTORY BLVD 91411,Soft-Story Seismic Retrofit Per Lamc Division 93. New Single-Story Steel Cantilevered Column (Sccs) And Shear Wall (Wsp).,Apartment,CofC Issued,2/4/2021
75397,,18016-10000-19707,,8/27/2020,,,,,,,,40000,,Bldg-Alter/Repair,15425 W VANOWEN ST 91406,Soft-Story Retrofit Per Lamc Division 93:Install One Omf And Wood Shear Walls,Apartment,CofC Issued,1/6/2021
75398,,19016-10000-38603,,8/27/2020,,,,,,,,80000,,Bldg-Alter/Repair,6717 N WILKINSON AVE 91606,Eplan 1456 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Soft Story Retrofit To Existing Building Using (4) Steel Special Cantilever Columns.,Apartment,CofC Issued,12/9/2020
75399,,20016-10000-09997,,8/27/2020,,,,,,,,20000,,Bldg-Alter/Repair,1226 S MCCLELLAN DR 90025,Soft-Story Seismic Retrofit Per Labc Chapter 93: Install (1) Steel Cantilever Column.,Apartment,CofC Issued,2/26/2021
75400,,20016-10000-05230,,8/27/2020,,,,,,,,60000,,Bldg-Alter/Repair,1330 N PORTIA ST 90026,Soft-Story Seismic Retrofit Per Labc Chapter 93: Install 2 Steel Special Cantilever Columns.,Apartment,CofC Issued,5/3/2021
75403,,19016-10000-32855,,8/27/2020,,,,,,,,40000,,Bldg-Alter/Repair,3624 S FARIS DR 90034,Soft-Story Seismic Retrofit Per Labc Chapter 93: Install 2 New Steel Special Cantilevere Column Systems And Grade Beams.,Apartment,CofC Issued,1/14/2021
75404,,19016-10000-30625,,8/27/2020,,,,,,,,30000,,Bldg-Alter/Repair,1816-1818 S CORINTH AVE 90025,Soft-Story Seismic Retrofit Per Lamc Division 93. New Single-Story Wood Framed Shear Walls.,Apartment,CofC Issued,1/14/2021
75405,,17016-10000-09795,,8/27/2020,,,,,,,,30000,,Bldg-Alter/Repair,1603 1/2 W LOMITA BLVD 90710,Soft-Story Retrofit For An Existing 2-Story Apartment Per Labc Division 93. Install New Moment Frame.,Apartment,CofC Issued,7/19/2021
75407,,19016-10000-33767,,8/27/2020,,,,,,,,30000,,Bldg-Alter/Repair,414 S RAMPART BLVD 90057,Eplan 1225 :: Soft-Story Seismic Retrofit Per Labc Chapter 93: Using (3) Wood Shear Walls With Tie Beams. ,Apartment,CofC Issued,1/25/2021
75434,,17016-10000-10691,,8/31/2020,,,,,,,,25000,,Bldg-Alter/Repair,2203 W RESERVOIR ST 90026,"Soft-Story Seismic Retrofit Per Lamc 93. New Single-Story, Strong-Walls.",Apartment,CofC Issued,12/22/2020
75436,,17016-10000-10688,,8/31/2020,,,,,,,,25000,,Bldg-Alter/Repair,1305 N MOHAWK ST 90026,"Soft-Story Seismic Retrofit Per Lamc 93. New Single-Story, Strong-Walls.",Apartment,CofC Issued,12/22/2020
75442,,17016-10000-07239,,8/31/2020,,,,,,,,30000,,Bldg-Alter/Repair,4032 S INGLEWOOD BLVD 90066,Soft-Story Retrofit For An Existing 2-Story Apartment Per Labc Division 93. Install New Moment Frame.,Apartment,CofC Issued,1/14/2021
75443,,20016-10000-10213,,8/31/2020,,,,,,,,20000,,Bldg-Alter/Repair,1118 S CARDIFF AVE 90035, Eplan 3952 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Cantilever Column.,Apartment,Permit Finaled,12/28/2020
75470,,20016-10000-12414,,9/1/2020,,,,,,,,60000,,Bldg-Alter/Repair,2040 S BEDFORD ST 90034,Soft-Story Seismic Retrofit Per Labc Chapter 93: Install (1) Ordinary Steel Moment Frame And (1) Steel Special Cantilever Column.,Apartment,CofC Issued,12/30/2020
75476,,20016-10000-06394,,9/2/2020,,,,,,,,30000,,Bldg-Alter/Repair,1623 W 260TH ST 90710,Soft-Story Seismic Retrofit Per Labc Chapter 93: Using  (1) Steel Special Cantilevered Column  With Grade Beam And Wood Shear Wall.,Apartment,CofC Issued,3/19/2021
75480,,20016-10000-09868,,9/2/2020,,,,,,,,30000,,Bldg-Alter/Repair,14632 W MAGNOLIA BLVD 91403,Eplan 3730 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Moment Frame.,Apartment,CofC Issued,1/8/2021
75481,,20016-10000-08643,,9/2/2020,,,,,,,,80000,,Bldg-Alter/Repair,10097 W TUJUNGA CANYON BLVD 91042,Eplan 2157 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Soft Story Retrofit To Existing Building Using (2) Special Cantilever Column System And (2) Shear Walls. ,Apartment,CofC Issued,12/9/2020
75493,,20016-10000-06370,,9/2/2020,,,,,,,,70000,,Bldg-Alter/Repair,147 N MARIPOSA AVE 90004, Soft-Story Seismic Retrofit Per Labc Chapter 93: Soft Story Retrofit Using Ordinary Steel Moment Frame & Plywood Shear Wall,Apartment,CofC Issued,12/9/2020
75503,,17016-10000-17186,,9/3/2020,,,,,,,,60000,,Bldg-Alter/Repair,3412 S CENTINELA AVE 90066,Soft-Story Seismic Retrofit Per Lamc 93. Two New Single-Story Steel O.M.F. ,Apartment,CofC Issued,1/14/2022
75507,,20016-10000-09661,,9/3/2020,,,,,,,,50000,,Bldg-Alter/Repair,6553 N FULTON AVE 91401,Eplan 3567 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Soft Story Retrofit. Install (1) Omf And (1) Sccs,Apartment,CofC Issued,1/6/2021
75510,,19016-10000-24123,,9/3/2020,,,,,,,,60000,,Bldg-Alter/Repair,1334 W CARSON ST 90501,Soft Story Retrofit Per Labc Chap 93. 2 New Sccs.,Apartment,CofC Issued,11/4/2020
75511,,16016-10000-31219,,9/3/2020,,,,,,,,20000,,Bldg-Alter/Repair,1333 N FULLER AVE 90046,Soft-Story Retrofit Of The Tuck Under Regions Of An Apartment Building. Install New Moment Frame.,Apartment,CofC Issued,12/1/2020
75525,,19016-10000-31563,,9/4/2020,,,,,,,,80000,,Bldg-Alter/Repair,5919 W GREGORY AVE 90038,Eplan 1126 :: Soft-Story Seismic Retrofit Per Labc Chapter 93:  New Hardy Panels And New Special Steel Cant. Columns.,Apartment,CofC Issued,9/21/2021
75528,,18016-10000-39612,,9/4/2020,,,,,,,,120000,,Bldg-Alter/Repair,4567 N WILLIS AVE 91403,"***Void-Withdrawn***Soft-Story Seismic Retrofit Per Lamc Division 93. New Single-Story Steel Cantilevered Columns (Sccs), New Single-Story Steel Moment Frame (Omf) And New Wsp Shear Wall.  ",Apartment,Permit Closed,7/23/2021
75536,,19016-10000-30509,,9/4/2020,,,,,,,,50000,,Bldg-Alter/Repair,2917 S MANSFIELD AVE 90016,Soft-Story Seismic Retrofit Per Lamc Division 93. (1) New Single-Story Steel Cantilevered Columns (Sccs) & (1) New Single-Story Steel Moment Frame (Omf).  ,Apartment,CofC Issued,2/12/2021
75576,,19016-10000-27477,,9/9/2020,,,,,,,,30000,,Bldg-Alter/Repair,7920 W SELMA AVE 90046,Eplan 929 :: Soft-Story Seismic Retrofit Per Labc Chapter 93: Install New Steel Ordinary Moment Frame.,Apartment,CofC Issued,7/7/2021
75584,,19016-10000-39803,,9/9/2020,,,,,,,,30000,,Bldg-Alter/Repair,5849 W SUNSET BLVD 90028,Soft-Story Seismic Retrofit Per Labc Chapter 93: Soft Story Seismic Reinforcement At Building Parking Garage Using  (1) Ordinary Moment Frame With Grade Beam. ,Apartment,Issued,9/9/2020
75589,,20016-10000-13347,,9/10/2020,,,,,,,,20000,,Bldg-Alter/Repair,2039 S HOLT AVE 90034,Eplan 5900 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Cantilever Column.,Apartment,CofC Issued,11/18/2020
75590,,20016-10000-10183,,9/10/2020,,,,,,,,45000,,Bldg-Alter/Repair,2027 N VESTAL AVE 90026, Soft-Story Seismic Retrofit Per Labc Chapter 93: Install (2) Special Steel Cantilever Columns,Apartment,CofC Issued,12/17/2020
75611,,19016-10000-31141,,9/10/2020,,,,,,,,30000,,Bldg-Alter/Repair,9055 W ALCOTT ST 90035,Soft-Story Seismic Retrofit Per Labc Chapter 93:Install New Ordinary  Moment Frame.,Apartment,CofC Issued,11/30/2020
75618,,18016-10000-26271,,9/11/2020,,,,,,,,10000,,Bldg-Alter/Repair,16117 S AINSWORTH ST 90247,Soft Story Retrofit Per Labc Ch 93 Using Wood Shear Wall.,Apartment,CofC Issued,10/30/2020
75636,,19016-10000-39695,,9/14/2020,,,,,,,,80000,,Bldg-Alter/Repair,1439 S BUNDY DR 90025, Eplan 1544 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Soft Story Seismic Reinforcement At Building Parking Garage Using  (3) Special Cantilevered Columns With Grade Beams. ,Apartment,CofC Issued,3/16/2021
75642,,20016-10000-00503,,9/14/2020,,,,,,,,60000,,Bldg-Alter/Repair,807 N ALFRED ST 90069, Eplan 1562 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Soft Story Retrofit Using Steel Ordinary Moment Frame And Plywood Shear Walls.,Apartment,CofC Issued,5/24/2021
75664,,18016-10000-16034,,9/16/2020,,,,,,,,75000,,Bldg-Alter/Repair,135 N HAYWORTH AVE 90048,Soft-Story Seismic Retrofit Per Lamc Division 93. New Single-Story Steel Cantilevered Columns (Sccs).,Apartment,Issued,9/16/2020
75666,,19016-10000-41231,,9/16/2020,,,,,,,,80000,,Bldg-Alter/Repair,1427 N GARDNER ST 90046,Soft-Story Seismic Retrofit Per Labc Chapter 93: Using 3 Steel Special Cantilever Columns,1 or 2 Family Dwelling,CofC Issued,4/28/2021
75673,,20016-10000-10990,,9/16/2020,,,,,,,,20000,,Bldg-Alter/Repair,13838 W BURBANK BLVD 91401,Eplan 4534 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Cantilever Column.,Apartment,CofC Issued,12/1/2020
75689,,20016-10000-09641,,9/16/2020,,,,,,,,53000,,Bldg-Alter/Repair,10601 W AYRES AVE 90064,Eplan 3512 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Install One Ordinary Moment Frame And Two Hardy Frames,Apartment,CofC Issued,11/18/2020
75691,,20016-10000-10982,,9/17/2020,,,,,,,,60000,,Bldg-Alter/Repair,1237 S ARMACOST AVE 90025,Eplan 4521 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Cantilever Columns And Plywood Shear Walls.,Apartment,CofC Issued,12/2/2020
75746,,20016-10000-22616,,9/21/2020,,,,,,,,0,,Bldg-Alter/Repair,231 S CARONDELET ST 90057,To Reduce One Parking Space For Soft Story Retrofit.,Apartment,CofO Issued,3/19/2021
75760,,19016-10000-35558,,9/21/2020,,,,,,,,60000,,Bldg-Alter/Repair,3320 S KEYSTONE AVE 90034,Soft-Story Seismic Retrofit Per Labc Chapter 93: Using 2 Special Cantilevered Column With Grade Beams.,Apartment,Issued,9/21/2020
75783,,17016-10000-10335,,9/23/2020,,,,,,,,30000,,Bldg-Alter/Repair,1547 S ORANGE GROVE AVE 90019,Soft-Story Seismic Retrofit Per Lamc Div. 93: Full Compliance With Soft-Story Retrofit Requirements Per Lamc Div 93.,Apartment,CofC Issued,2/11/2021
